FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
6.599346093750000000e+04,3.988300000000000000e+04,1.084408750000000000e+05,3.558812890625000000e+04,3.017500000000000000e+04,7.729257812500000000e+04,1.520479980468750000e+03,7.182209960937500000e+03,1.703699951171875071e+01
7.215446093750000000e+04,4.505600000000000000e+04,1.049519453125000000e+05,4.783010937500000000e+04,4.053600000000000000e+04,7.732864843750000000e+04,1.284839965820312500e+03,8.446290039062500000e+03,1.710900024414062415e+01
1.349997187500000000e+05,7.977600000000000000e+04,1.109022968750000000e+05,6.850113281250000000e+04,5.898000000000000000e+04,7.611547656250000000e+04,3.094280029296875000e+03,2.148176953125000000e+04,1.832599975585937457e+01
9.044835937500000000e+04,6.296600000000000000e+04,9.414007031250000000e+04,4.521362890625000000e+04,3.540600000000000000e+04,8.368978125000000000e+04,1.254739990234375000e+03,7.197390136718750000e+03,1.841499999999999915e+01
9.229360937500000000e+04,6.137100000000000000e+04,9.855719531250000000e+04,3.474494921875000000e+04,3.173400000000000000e+04,7.175410937500000000e+04,1.421580078125000000e+03,7.620359863281250000e+03,1.864900024414062685e+01
1.080255156250000000e+05,6.320700000000000000e+04,1.120059609375000000e+05,5.806557031250000000e+04,4.736700000000000000e+04,8.033832031250000000e+04,2.236860107421875000e+03,1.617015039062500000e+04,1.891000000000000014e+01
1.442027812500000000e+05,8.565300000000000000e+04,1.103344218750000000e+05,6.518498828125000000e+04,5.638900000000000000e+04,7.575880468750000000e+04,1.403520019531250000e+03,6.908970214843750000e+03,1.918099975585937500e+01
1.209770312500000000e+05,7.246700000000000000e+04,1.094063671875000000e+05,5.717064062500000000e+04,4.890700000000000000e+04,7.660939062500000000e+04,2.529260009765625000e+03,1.331837988281250000e+04,1.918599975585937401e+01
6.977607031250000000e+04,4.468300000000000000e+04,1.023396953125000000e+05,3.256938085937500000e+04,2.925900000000000000e+04,7.295078906250000000e+04,1.805140014648437500e+03,1.149057031250000000e+04,1.947800048828124986e+01
9.202764843750000000e+04,5.798300000000000000e+04,1.040153828125000000e+05,5.067083984375000000e+04,4.271500000000000000e+04,7.774233593750000000e+04,2.795860107421875000e+03,1.771230078125000000e+04,2.048899902343750057e+01
9.087780468750000000e+04,5.600200000000000000e+04,1.063492031250000000e+05,4.756514843750000000e+04,4.260600000000000000e+04,7.316409375000000000e+04,1.339020019531250000e+03,6.928979980468750000e+03,2.087399902343750213e+01
1.161220390625000000e+05,6.563500000000000000e+04,1.159468984375000000e+05,8.751407812500000000e+04,7.039500000000000000e+04,8.147344531250000000e+04,3.061600097656250000e+03,1.811870898437500000e+04,2.116100097656250156e+01
1.238403750000000000e+05,7.399300000000000000e+04,1.096860859375000000e+05,7.486292968750000000e+04,6.189700000000000000e+04,7.926421093750000000e+04,5.911640136718750000e+03,1.857066015625000000e+04,2.146699951171875043e+01
9.805750000000000000e+04,6.673500000000000000e+04,9.629575000000000000e+04,6.108914843750000000e+04,5.088200000000000000e+04,7.868280468750000000e+04,6.373459960937500000e+03,2.114642968750000000e+04,2.164800048828125156e+01
1.098298906250000000e+05,6.735700000000000000e+04,1.068606328125000000e+05,5.025960156250000000e+04,4.428500000000000000e+04,7.437763281250000000e+04,1.984880004882812500e+03,1.053699023437500000e+04,2.174899902343750213e+01
9.279503125000000000e+04,5.420300000000000000e+04,1.121970234375000000e+05,4.970139062500000000e+04,4.155800000000000000e+04,7.837794531250000000e+04,2.264380126953125000e+03,1.431612011718750000e+04,2.177500000000000213e+01
9.005246875000000000e+04,5.502000000000000000e+04,1.072642500000000000e+05,5.387864843750000000e+04,4.753200000000000000e+04,7.428661718750000000e+04,2.494000000000000000e+03,1.278915039062500000e+04,2.191399902343750128e+01
9.693266406250000000e+04,6.275800000000000000e+04,1.012234062500000000e+05,4.576080078125000000e+04,4.019000000000000000e+04,7.462005468750000000e+04,2.125060058593750000e+03,1.258215039062500000e+04,2.293199951171875028e+01
1.006469531250000000e+05,6.158500000000000000e+04,1.071039921875000000e+05,4.396058984375000000e+04,3.733300000000000000e+04,7.717037500000000000e+04,1.614219970703125000e+03,9.978780273437500000e+03,2.320199951171874986e+01
1.373628593750000000e+05,7.859900000000000000e+04,1.145334218750000000e+05,1.048475703125000000e+05,6.361900000000000000e+04,1.080068828125000000e+05,3.568140136718750000e+03,2.538855078125000000e+04,2.334899902343750000e+01
6.849019531250000000e+04,4.206000000000000000e+04,1.067183437500000000e+05,6.293766015625000000e+04,5.386800000000000000e+04,7.657017968750000000e+04,1.971119995117187500e+03,1.503716992187500000e+04,2.373399902343750156e+01
1.462041875000000000e+05,8.259800000000000000e+04,1.160032656250000000e+05,6.566936718750000000e+04,5.434600000000000000e+04,7.919089062500000000e+04,6.794000244140625000e+01,2.352899932861328125e+02,2.378600097656250156e+01
9.677223437500000000e+04,5.644100000000000000e+04,1.123662812500000000e+05,5.218676953125000000e+04,4.604100000000000000e+04,7.428406250000000000e+04,1.985739990234375000e+03,1.059633007812500000e+04,2.409100097656250128e+01
7.110587500000000000e+04,4.912000000000000000e+04,9.486959375000000000e+04,2.644149023437500000e+04,2.478800000000000000e+04,6.990760156250000000e+04,4.988000183105468750e+02,2.471580078125000000e+03,2.471699951171875043e+01
1.036249687500000000e+05,6.699900000000000000e+04,1.013621953125000000e+05,5.270841015625000000e+04,4.706700000000000000e+04,7.339108593750000000e+04,1.288280029296875000e+03,6.370080078125000000e+03,2.497600097656249929e+01
1.145525156250000000e+05,7.219200000000000000e+04,1.039909375000000000e+05,6.039569921875000000e+04,5.022400000000000000e+04,7.880878906250000000e+04,2.478520019531250000e+03,1.719686914062500000e+04,2.568699951171874929e+01
1.156316015625000000e+05,7.009300000000000000e+04,1.081139687500000000e+05,8.369975781250000000e+04,6.738900000000000000e+04,8.139825781250000000e+04,2.427780029296875000e+03,1.252901953125000000e+04,2.589800048828125156e+01
1.128304843750000000e+05,6.683000000000000000e+04,1.106457968750000000e+05,5.601144140625000000e+04,4.831100000000000000e+04,7.598199218750000000e+04,1.609060058593750000e+03,8.978969726562500000e+03,2.602899902343749972e+01
8.726050000000000000e+04,5.366600000000000000e+04,1.065610312500000000e+05,4.353348046875000000e+04,3.893400000000000000e+04,7.327810937500000000e+04,1.932420043945312500e+03,1.355642968750000000e+04,2.652300048828125156e+01
9.497089843750000000e+04,5.832000000000000000e+04,1.067217500000000000e+05,4.242326953125000000e+04,3.537600000000000000e+04,7.859146093750000000e+04,1.686460083007812500e+03,7.979160156250000000e+03,2.655000000000000071e+01
1.249542343750000000e+05,7.869500000000000000e+04,1.040599843750000000e+05,6.325230078125000000e+04,5.498300000000000000e+04,7.539244531250000000e+04,2.021859985351562500e+03,1.241447949218750000e+04,2.670899902343749943e+01
5.965739062500000000e+04,3.444900000000000000e+04,1.134926015625000000e+05,7.269564062500000000e+04,5.691700000000000000e+04,8.370402343750000000e+04,2.804459960937500000e+03,2.577218945312500000e+04,2.701100097656249943e+01
9.408213281250000000e+04,6.253800000000000000e+04,9.859232031250000000e+04,5.387864843750000000e+04,4.215100000000000000e+04,8.377003906250000000e+04,2.465620117187500000e+03,1.315070996093750000e+04,2.792999999999999972e+01
1.061265859375000000e+05,6.720200000000000000e+04,1.034956015625000000e+05,7.463867968750000000e+04,5.876200000000000000e+04,8.324291406250000000e+04,3.099439941406250000e+03,1.869485937500000000e+04,2.827100097656250099e+01
1.057465546875000000e+05,6.377100000000000000e+04,1.086733203125000000e+05,4.939710156250000000e+04,4.148700000000000000e+04,7.803139843750000000e+04,1.909200073242187500e+03,1.007469042968750000e+04,2.833100097656249972e+01
8.708177343750000000e+04,5.714600000000000000e+04,9.986685156250000000e+04,5.532212890625000000e+04,5.030200000000000000e+04,7.207648437500000000e+04,1.587560058593750000e+03,8.542200195312500000e+03,2.846100097656250227e+01
1.174024296875000000e+05,7.401400000000000000e+04,1.039544609375000000e+05,6.634211718750000000e+04,5.653100000000000000e+04,7.690996093750000000e+04,2.594620117187500000e+03,1.593003027343750000e+04,2.846399902343750199e+01
7.763470312500000000e+04,4.678000000000000000e+04,1.087616093750000000e+05,3.510719921875000000e+04,3.103200000000000000e+04,7.414235937500000000e+04,1.497260009765625000e+03,7.859790039062500000e+03,2.936100097656250085e+01
8.787050000000000000e+04,5.681300000000000000e+04,1.013620312500000000e+05,3.742214843750000000e+04,3.303700000000000000e+04,7.423489062500000000e+04,1.808580078125000000e+03,1.075847949218750000e+04,3.010999999999999943e+01
1.281244062500000000e+05,7.838300000000000000e+04,1.071247734375000000e+05,6.321435156250000000e+04,5.149000000000000000e+04,8.045864062500000000e+04,2.822520019531250000e+03,1.659588085937500000e+04,3.029100097656250057e+01
8.225789062500000000e+04,5.162500000000000000e+04,1.044233046875000000e+05,4.568214062500000000e+04,3.850900000000000000e+04,7.774351562500000000e+04,1.677859985351562500e+03,9.874589843750000000e+03,3.101000000000000156e+01
1.208940703125000000e+05,7.113500000000000000e+04,1.113785625000000000e+05,7.078157812500000000e+04,5.806600000000000000e+04,7.988739843750000000e+04,1.233239990234375000e+03,5.793239746093750000e+03,3.110800048828125242e+01
1.612315468750000000e+05,1.042270000000000000e+05,1.013793984375000000e+05,1.334294375000000000e+05,8.091900000000000000e+04,1.080640156250000000e+05,6.008820312500000000e+03,3.964601953125000000e+04,3.144000000000000128e+01
1.265286406250000000e+05,7.996000000000000000e+04,1.037041093750000000e+05,4.525019921875000000e+04,4.010400000000000000e+04,7.394567187500000000e+04,1.842979980468750000e+03,8.235839843750000000e+03,3.158399902343749943e+01
7.700152343750000000e+04,4.634100000000000000e+04,1.088964843750000000e+05,4.590155859375000000e+04,4.126900000000000000e+04,7.289260156250000000e+04,1.296020019531250000e+03,6.121680175781250000e+03,3.158999999999999986e+01
7.462130468750000000e+04,4.694400000000000000e+04,1.041748046875000000e+05,3.644441796875000000e+04,3.318400000000000000e+04,7.197508593750000000e+04,2.121620117187500000e+03,1.250211035156250000e+04,3.185600097656250185e+01
7.168232031250000000e+04,5.321400000000000000e+04,8.828076562500000000e+04,7.746836718750000000e+04,5.109500000000000000e+04,9.936328125000000000e+04,3.028920166015625000e+03,2.621172070312500000e+04,3.202199951171875369e+01
1.471807968750000000e+05,9.161500000000000000e+04,1.052845078125000000e+05,5.968223828125000000e+04,4.845000000000000000e+04,8.072931250000000000e+04,1.367400024414062500e+03,7.223609863281250000e+03,3.225000000000000000e+01
1.071422343750000000e+05,6.450600000000000000e+04,1.088530312500000000e+05,5.335287109375000000e+04,4.400700000000000000e+04,7.945403906250000000e+04,1.954780029296875000e+03,1.078815039062500000e+04,3.257800048828124773e+01
1.144073359375000000e+05,6.487500000000000000e+04,1.155730078125000000e+05,6.671678906250000000e+04,4.242200000000000000e+04,1.030680234375000000e+05,3.771959960937500000e+03,2.909316015625000000e+04,3.258399902343749943e+01
8.540792968750000000e+04,4.829600000000000000e+04,1.158956093750000000e+05,4.771350000000000000e+04,3.887600000000000000e+04,8.043400000000000000e+04,1.950479980468750000e+03,9.270150390625000000e+03,3.289399902343750171e+01
6.365960156250000000e+04,4.369900000000000000e+04,9.547120312500000000e+04,9.346602343750000000e+04,8.217100000000000000e+04,7.454441406250000000e+04,1.952200073242187500e+03,8.700900390625000000e+03,3.292699951171874773e+01
9.529053906250000000e+04,5.833900000000000000e+04,1.070460781250000000e+05,4.957719140625000000e+04,4.310300000000000000e+04,7.537969531250000000e+04,2.107000000000000000e+03,1.184246972656250000e+04,3.300000000000000000e+01
9.769942968750000000e+04,6.332000000000000000e+04,1.011186093750000000e+05,4.151798828125000000e+04,3.746400000000000000e+04,7.262766406250000000e+04,2.005520019531250000e+03,1.083575976562500000e+04,3.307000000000000028e+01
1.190238125000000000e+05,7.471500000000000000e+04,1.044013125000000000e+05,4.090941015625000000e+04,3.658700000000000000e+04,7.327846093750000000e+04,4.055760009765625000e+03,8.993459960937500000e+03,3.332600097656249716e+01
8.677860156250000000e+04,5.424200000000000000e+04,1.048472109375000000e+05,6.292662109375000000e+04,5.355000000000000000e+04,7.701137500000000000e+04,2.537860107421875000e+03,1.544495996093750000e+04,3.342499999999999716e+01
7.002860937500000000e+04,4.530000000000000000e+04,1.013111484375000000e+05,7.148538281250000000e+04,6.011600000000000000e+04,7.793043750000000000e+04,1.425880004882812500e+03,1.443341992187500000e+04,3.475100097656250142e+01
1.164636406250000000e+05,6.594200000000000000e+04,1.157465859375000000e+05,5.195837890625000000e+04,4.406200000000000000e+04,7.728075000000000000e+04,1.170459960937500000e+03,5.709750000000000000e+03,3.505600097656250114e+01
5.657201171875000000e+04,3.633100000000000000e+04,1.020479375000000000e+05,4.890375000000000000e+04,4.354200000000000000e+04,7.360608593750000000e+04,1.491239990234375000e+03,1.348053027343750000e+04,3.512500000000000000e+01
5.483595312500000000e+04,3.988300000000000000e+04,9.010678906250000000e+04,4.550135937500000000e+04,3.711500000000000000e+04,8.034426562500000000e+04,2.150000000000000000e+03,1.241792968750000000e+04,3.516699951171874972e+01
9.022388281250000000e+04,5.508700000000000000e+04,1.073377031250000000e+05,4.220937109375000000e+04,3.673500000000000000e+04,7.530239062500000000e+04,2.242880126953125000e+03,1.465974023437500000e+04,3.526500000000000057e+01
7.343546093750000000e+04,5.548600000000000000e+04,8.673659375000000000e+04,1.057721718750000000e+05,9.745900000000000000e+04,7.112617187500000000e+04,1.238400039672851562e+02,1.228199951171875000e+03,3.531899902343749886e+01
1.478078906250000000e+05,9.246900000000000000e+04,1.047565937500000000e+05,5.855132812500000000e+04,5.073700000000000000e+04,7.562961718750000000e+04,2.662560058593750000e+03,1.587345019531250000e+04,3.565500000000000114e+01
6.264273046875000000e+04,4.394600000000000000e+04,9.341814843750000000e+04,5.430644921875000000e+04,4.475900000000000000e+04,7.951534375000000000e+04,1.461140014648437500e+03,9.034169921875000000e+03,3.677600097656250000e+01
9.433162500000000000e+04,6.160700000000000000e+04,1.003476406250000000e+05,2.782563085937500000e+04,2.550300000000000000e+04,7.150455468750000000e+04,7.507800292968750000e+02,3.391350097656250000e+03,3.715699951171875171e+01
6.223525000000000000e+04,4.241900000000000000e+04,9.615147656250000000e+04,7.729449218750000000e+04,6.165100000000000000e+04,8.216528906250000000e+04,1.632280029296875000e+03,9.303959960937500000e+03,3.742300048828125369e+01
1.237574140625000000e+05,7.077000000000000000e+04,1.146045781250000000e+05,7.147227343750000000e+04,5.965800000000000000e+04,7.851431250000000000e+04,1.969400024414062500e+03,1.088267968750000000e+04,3.757300048828125227e+01
1.064242656250000000e+05,6.527800000000000000e+04,1.068448828125000000e+05,4.718426953125000000e+04,4.210300000000000000e+04,7.344532031250000000e+04,1.836960083007812500e+03,8.795429687500000000e+03,3.760000000000000142e+01
9.656421875000000000e+04,5.933400000000000000e+04,1.066577812500000000e+05,5.115935937500000000e+04,4.485400000000000000e+04,7.474873437500000000e+04,1.885979980468750000e+03,1.131462011718750000e+04,3.772600097656250284e+01
1.162672265625000000e+05,6.880600000000000000e+04,1.107416406250000000e+05,5.533041015625000000e+04,4.725000000000000000e+04,7.674357031250000000e+04,1.131760009765625000e+03,4.551930175781250000e+03,3.781100097656250369e+01
1.500252343750000000e+05,9.034100000000000000e+04,1.088326875000000000e+05,6.432732031250000000e+04,5.465700000000000000e+04,7.713110937500000000e+04,1.787940063476562500e+03,1.046040039062500000e+04,3.799199951171875256e+01
9.857966406250000000e+04,6.151000000000000000e+04,1.050319765625000000e+05,5.056871875000000000e+04,4.516200000000000000e+04,7.338186718750000000e+04,1.324400024414062500e+03,1.001741992187500000e+04,3.841800048828125114e+01
7.670689062500000000e+04,4.825800000000000000e+04,1.041705546875000000e+05,5.186591796875000000e+04,4.546600000000000000e+04,7.476103125000000000e+04,1.393200073242187500e+03,7.667970214843750000e+03,3.844199951171874829e+01
1.284397734375000000e+05,7.756600000000000000e+04,1.085195625000000000e+05,6.866258593750000000e+04,5.624300000000000000e+04,8.000767187500000000e+04,3.100300048828125000e+03,1.712373046875000000e+04,3.930199951171874773e+01
1.044033359375000000e+05,6.284800000000000000e+04,1.088686562500000000e+05,6.648081250000000000e+04,5.728000000000000000e+04,7.606296875000000000e+04,2.335760009765625000e+03,1.495988964843750000e+04,3.949499999999999744e+01
1.476309843750000000e+05,9.081500000000000000e+04,1.065368437500000000e+05,6.116366796875000000e+04,5.080200000000000000e+04,7.890284375000000000e+04,2.371880126953125000e+03,1.178175000000000000e+04,3.971699951171875398e+01
1.057758359375000000e+05,6.516500000000000000e+04,1.063780546875000000e+05,6.300044921875000000e+04,5.242900000000000000e+04,7.875026562500000000e+04,3.587920166015625000e+03,2.768832031250000000e+04,4.038600097656249943e+01
1.183168203125000000e+05,7.111600000000000000e+04,1.090332812500000000e+05,6.577632031250000000e+04,5.463600000000000000e+04,7.889884375000000000e+04,2.784679931640625000e+03,1.585275000000000000e+04,4.053500000000000369e+01
1.162556328125000000e+05,6.596900000000000000e+04,1.154925625000000000e+05,6.578183593750000000e+04,5.434100000000000000e+04,7.933380468750000000e+04,3.298959960937500000e+03,1.885080078125000000e+04,4.068300048828125171e+01
8.753988281250000000e+04,5.325100000000000000e+04,1.077353281250000000e+05,4.954269140625000000e+04,4.147500000000000000e+04,7.828403125000000000e+04,2.496580078125000000e+03,1.322522949218750000e+04,4.097500000000000142e+01
1.026422656250000000e+05,5.773100000000000000e+04,1.165190937500000000e+05,7.188971875000000000e+04,6.070700000000000000e+04,7.760826562500000000e+04,2.479380126953125000e+03,1.355642968750000000e+04,4.098499999999999943e+01
8.441057812500000000e+04,5.438200000000000000e+04,1.017235781250000000e+05,2.955063085937500000e+04,2.587900000000000000e+04,7.483403906250000000e+04,1.842119995117187500e+03,9.573059570312500000e+03,4.104700195312499744e+01
1.027850000000000000e+05,6.006700000000000000e+04,1.121434140625000000e+05,5.845887109375000000e+04,5.017500000000000000e+04,7.635596875000000000e+04,2.797580078125000000e+03,1.677044921875000000e+04,4.143999999999999773e+01
1.021347421875000000e+05,6.406200000000000000e+04,1.044847578125000000e+05,3.548601171875000000e+04,3.209900000000000000e+04,7.245120312500000000e+04,1.376344042968750000e+04,1.057149023437500000e+04,4.226899902343750171e+01
1.446316093750000000e+05,8.713500000000000000e+04,1.087803671875000000e+05,6.791670312500000000e+04,5.691400000000000000e+04,7.820551562500000000e+04,1.405239990234375000e+03,7.110450195312500000e+03,4.235100097656250284e+01
1.366723281250000000e+05,8.271900000000000000e+04,1.082817500000000000e+05,6.003069140625000000e+04,5.145800000000000000e+04,7.645403125000000000e+04,2.641060058593750000e+03,1.418363964843750000e+04,4.251200195312500085e+01
1.046808828125000000e+05,6.410300000000000000e+04,1.070209921875000000e+05,4.631417968750000000e+04,3.809500000000000000e+04,7.967571093750000000e+04,2.270400146484375000e+03,1.126425000000000000e+04,4.267799804687500398e+01
1.581205468750000000e+05,9.219500000000000000e+04,1.123985937500000000e+05,7.620981250000000000e+04,6.029900000000000000e+04,8.282867968750000000e+04,3.527719970703125000e+03,1.945041015625000000e+04,4.270100097656250426e+01
1.200168906250000000e+05,7.219500000000000000e+04,1.089469843750000000e+05,7.653963281250000000e+04,5.957100000000000000e+04,8.420374218750000000e+04,1.799119995117187500e+03,1.113591015625000000e+04,4.299700195312500028e+01
1.131135234375000000e+05,7.016700000000000000e+04,1.056480703125000000e+05,5.983748828125000000e+04,4.965900000000000000e+04,7.896876562500000000e+04,1.298599975585937500e+03,6.174810058593750000e+03,4.309600097656250028e+01
1.544416406250000000e+05,8.743500000000000000e+04,1.157601328125000000e+05,1.217967265625000000e+05,7.906200000000000000e+04,1.009596328125000000e+05,3.944820068359375000e+03,2.084351953125000000e+04,4.325700195312499829e+01
1.067573203125000000e+05,6.872000000000000000e+04,1.018109375000000000e+05,5.676837109375000000e+04,4.593600000000000000e+04,8.099034375000000000e+04,2.758020019531250000e+03,1.625157031250000000e+04,4.331000000000000227e+01
1.232187812500000000e+05,7.839200000000000000e+04,1.030113593750000000e+05,6.158594921875000000e+04,5.196000000000000000e+04,7.767700781250000000e+04,1.897160034179687500e+03,1.255454980468750000e+04,4.339100097656250199e+01
9.007626562500000000e+04,6.528200000000000000e+04,9.042673437500000000e+04,6.510771093750000000e+04,4.533400000000000000e+04,9.412139062500000000e+04,3.866560058593750000e+03,2.394575976562500000e+04,4.351600097656250199e+01
1.419317500000000000e+05,8.633800000000000000e+04,1.077351718750000000e+05,6.045848828125000000e+04,4.829800000000000000e+04,8.203667968750000000e+04,2.461320068359375000e+03,1.582170019531250000e+04,4.377600097656250000e+01
1.494493906250000000e+05,8.976800000000000000e+04,1.091069765625000000e+05,7.701503906250000000e+04,6.333600000000000000e+04,7.969018750000000000e+04,2.952380126953125000e+03,1.839953906250000000e+04,4.385200195312500426e+01
1.047028437500000000e+05,6.408800000000000000e+04,1.070685000000000000e+05,4.735055859375000000e+04,4.016800000000000000e+04,7.725467968750000000e+04,1.625400024414062500e+03,8.326229492187500000e+03,4.421299804687500057e+01
8.353462500000000000e+04,5.103500000000000000e+04,1.072700156250000000e+05,3.654378125000000000e+04,3.272600000000000000e+04,7.318136718750000000e+04,1.511880004882812500e+03,8.212379882812500000e+03,4.443700195312499801e+01
1.288557968750000000e+05,8.532000000000000000e+04,9.897671875000000000e+04,1.292059531250000000e+05,7.872800000000000000e+04,1.075556562500000000e+05,4.462540039062500000e+03,3.577926171875000000e+04,4.448600097656250085e+01
1.253263359375000000e+05,7.787000000000000000e+04,1.054756250000000000e+05,6.664157812500000000e+04,5.832700000000000000e+04,7.487822656250000000e+04,2.097540039062500000e+03,1.101791992187500000e+04,4.450999999999999801e+01
1.548960781250000000e+05,9.704000000000000000e+04,1.046091328125000000e+05,7.646717968750000000e+04,6.336000000000000000e+04,7.909332812500000000e+04,6.200599975585937500e+02,2.335649902343750000e+03,4.491200195312499943e+01
1.383315312500000000e+05,7.938600000000000000e+04,1.141976640625000000e+05,6.984110937500000000e+04,5.923900000000000000e+04,7.726509375000000000e+04,1.927260009765625000e+03,1.047558007812500000e+04,4.494700195312500313e+01
9.632937500000000000e+04,5.599400000000000000e+04,1.127449609375000000e+05,1.125721171875000000e+05,8.363900000000000000e+04,8.820676562500000000e+04,3.472680175781250000e+03,2.446257031250000000e+04,4.501299804687499773e+01
1.918114531250000000e+05,1.105150000000000000e+05,1.137452421875000000e+05,1.006144218750000000e+05,7.735900000000000000e+04,8.523722656250000000e+04,4.931240234375000000e+03,3.221126953125000000e+04,4.543700195312499801e+01
6.457948046875000000e+04,4.451300000000000000e+04,9.507966406250000000e+04,8.534264843750000000e+04,5.342900000000000000e+04,1.046812734375000000e+05,9.373999786376953125e+01,2.780700073242187500e+02,4.543899902343750341e+01
8.064017187500000000e+04,4.743900000000000000e+04,1.114027343750000000e+05,4.971519140625000000e+04,4.053900000000000000e+04,8.037038281250000000e+04,2.276419921875000000e+03,1.482879003906250000e+04,4.546000000000000085e+01
1.086757734375000000e+05,6.461900000000000000e+04,1.102179843750000000e+05,6.743577343750000000e+04,5.394200000000000000e+04,8.193006250000000000e+04,2.670300048828125000e+03,1.498266015625000000e+04,4.549799804687500426e+01
7.546737500000000000e+04,4.857200000000000000e+04,1.018247109375000000e+05,3.997514843750000000e+04,3.628000000000000000e+04,7.221089843750000000e+04,1.321820068359375000e+03,8.213759765625000000e+03,4.580100097656249858e+01
9.297314843750000000e+04,5.702000000000000000e+04,1.068588046875000000e+05,3.719789843750000000e+04,3.305200000000000000e+04,7.375654687500000000e+04,1.570359985351562500e+03,8.519429687500000000e+03,4.587700195312500284e+01
1.330080625000000000e+05,8.532000000000000000e+04,1.021661640625000000e+05,5.059562890625000000e+04,4.470000000000000000e+04,7.417975781250000000e+04,1.841260009765625000e+03,9.130080078125000000e+03,4.650899902343750369e+01
7.759871093750000000e+04,4.921100000000000000e+04,1.033409062500000000e+05,4.175535156250000000e+04,3.764300000000000000e+04,7.269555468750000000e+04,1.540260009765625000e+03,7.797689941406250000e+03,4.659600097656250028e+01
7.777134375000000000e+04,4.822300000000000000e+04,1.056927812500000000e+05,4.347689843750000000e+04,3.873800000000000000e+04,7.355314843750000000e+04,1.254739990234375000e+03,6.030600097656250000e+03,4.690100097656250000e+01
1.096572656250000000e+05,6.445100000000000000e+04,1.115032890625000000e+05,8.206307812500000000e+04,6.603500000000000000e+04,8.144296875000000000e+04,3.248219970703125000e+03,1.954010937500000000e+04,4.753700195312499943e+01
8.490956250000000000e+04,5.051900000000000000e+04,1.101493046875000000e+05,4.159596093750000000e+04,3.510300000000000000e+04,7.765811718750000000e+04,2.155160156250000000e+03,1.031274023437500000e+04,4.757999999999999829e+01
1.463451093750000000e+05,8.583100000000000000e+04,1.117413671875000000e+05,7.120247656250000000e+04,6.302300000000000000e+04,7.404162500000000000e+04,4.048020019531250000e+03,8.823719726562500000e+03,4.787799804687499972e+01
1.097457109375000000e+05,6.879000000000000000e+04,1.045543750000000000e+05,6.649046875000000000e+04,5.845800000000000000e+04,7.454103125000000000e+04,2.954100097656250000e+03,1.959875976562500000e+04,4.796600097656249773e+01
8.146794531250000000e+04,5.406000000000000000e+04,9.876218750000000000e+04,3.823635156250000000e+04,3.466400000000000000e+04,7.228991406250000000e+04,4.024800109863281250e+02,1.470390014648437500e+03,4.902600097656250000e+01
1.189347500000000000e+05,7.235100000000000000e+04,1.077318593750000000e+05,6.058889843750000000e+04,5.086600000000000000e+04,7.806302343750000000e+04,2.150860107421875000e+03,9.488879882812500000e+03,4.903700195312499943e+01
9.726633593750000000e+04,5.383400000000000000e+04,1.184092968750000000e+05,7.892427343750000000e+04,6.184300000000000000e+04,8.363729687500000000e+04,2.734800048828125000e+03,1.392765039062500000e+04,4.923600097656250085e+01
1.283055703125000000e+05,7.457500000000000000e+04,1.127540546875000000e+05,3.595451953125000000e+04,2.980300000000000000e+04,7.906303125000000000e+04,1.732040039062500000e+03,8.240669921875000000e+03,4.932500000000000284e+01
1.324871250000000000e+05,7.816600000000000000e+04,1.110799609375000000e+05,7.397835156250000000e+04,6.170200000000000000e+04,7.857517187500000000e+04,2.733939941406250000e+03,1.818977929687500000e+04,4.952299804687500284e+01
1.241289062500000000e+05,7.651500000000000000e+04,1.063178671875000000e+05,6.039362890625000000e+04,5.196700000000000000e+04,7.616289843750000000e+04,1.941020019531250000e+03,1.046937011718750000e+04,4.996000000000000085e+01
1.516740625000000000e+05,9.270100000000000000e+04,1.072276718750000000e+05,7.242860937500000000e+04,5.940800000000000000e+04,7.989970312500000000e+04,3.458920166015625000e+03,1.880801953125000000e+04,5.000200195312500284e+01
9.405041406250000000e+04,5.599800000000000000e+04,1.100697890625000000e+05,6.961824218750000000e+04,5.209000000000000000e+04,8.758881250000000000e+04,1.508440063476562500e+03,1.084266015625000000e+04,5.042999999999999972e+01
1.072727734375000000e+05,6.592200000000000000e+04,1.066446562500000000e+05,4.658880078125000000e+04,3.945400000000000000e+04,7.738743750000000000e+04,1.743219970703125000e+03,9.695190429687500000e+03,5.072200195312500171e+01
9.076556250000000000e+04,5.490500000000000000e+04,1.083400781250000000e+05,5.052801171875000000e+04,4.241300000000000000e+04,7.807520312500000000e+04,2.089800048828125000e+03,1.292921972656250000e+04,5.082100097656250171e+01
8.310639843750000000e+04,5.566700000000000000e+04,9.784003125000000000e+04,3.682737109375000000e+04,3.234300000000000000e+04,7.462259375000000000e+04,1.246140014648437500e+03,6.689549804687500000e+03,5.151299804687499773e+01
1.392215156250000000e+05,8.643400000000000000e+04,1.055605625000000000e+05,7.928928125000000000e+04,5.123400000000000000e+04,1.014229375000000000e+05,2.003800048828125000e+03,7.613459960937500000e+03,5.187100097656249886e+01
7.524532812500000000e+04,4.187400000000000000e+04,1.177646718750000000e+05,6.821685156250000000e+04,5.314600000000000000e+04,8.412034375000000000e+04,1.766440063476562500e+03,9.746940429687500000e+03,5.218799804687500199e+01
