FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.035908125000000000e+05,6.178300000000000000e+04,1.098834296875000000e+05,4.109432812500000000e+04,3.465900000000000000e+04,7.770442968750000000e+04,9.632000122070312500e+02,1.527866992187500000e+04,3.742000122070312518e+00
1.348002500000000000e+05,7.657300000000000000e+04,1.153705546875000000e+05,5.723273828125000000e+04,4.428500000000000000e+04,8.469696093750000000e+04,6.725200195312500000e+02,9.399870117187500000e+03,3.742000122070312518e+00
1.008397109375000000e+05,6.917800000000000000e+04,9.553082812500000000e+04,2.643320898437500000e+04,2.458600000000000000e+04,7.045989062500000000e+04,1.092200073242187500e+03,1.256283007812500000e+04,3.742999877929687358e+00
9.611403906250000000e+04,6.149900000000000000e+04,1.024232812500000000e+05,3.831639062500000000e+04,3.441100000000000000e+04,7.297384375000000000e+04,8.359200439453125000e+02,1.056320996093750000e+04,3.742999877929687358e+00
1.315892031250000000e+05,7.925100000000000000e+04,1.088166718750000000e+05,5.321969921875000000e+04,4.077900000000000000e+04,8.552946875000000000e+04,1.263339965820312500e+03,1.765502929687500000e+04,3.742999877929687358e+00
8.678653125000000000e+04,6.177100000000000000e+04,9.207625781250000000e+04,2.384847070312500000e+04,2.277400000000000000e+04,6.862796875000000000e+04,5.572800292968750000e+02,7.883939941406250000e+03,3.745000000000000107e+00
8.607953906250000000e+04,5.283400000000000000e+04,1.067742109375000000e+05,2.866398046875000000e+04,2.463000000000000000e+04,7.626969531250000000e+04,3.113200073242187500e+02,4.640939941406250000e+03,3.746000061035156481e+00
6.203761328125000000e+04,3.752700000000000000e+04,1.083405859375000000e+05,8.400818750000000000e+04,7.177100000000000000e+04,7.671010937500000000e+04,2.536999969482421875e+02,3.852959960937500000e+03,3.748999938964843626e+00
9.938181250000000000e+04,6.501500000000000000e+04,1.001782187500000000e+05,3.268530078125000000e+04,2.878300000000000000e+04,7.442114843750000000e+04,8.866600341796875000e+02,1.207086035156250000e+04,3.748999938964843626e+00
8.140694531250000000e+04,5.078300000000000000e+04,1.050565234375000000e+05,3.970053125000000000e+04,3.168200000000000000e+04,8.212278125000000000e+04,7.679800415039062500e+02,1.306238964843750000e+04,3.750000000000000000e+00
1.264334843750000000e+05,7.353500000000000000e+04,1.126802812500000000e+05,5.973537109375000000e+04,4.945800000000000000e+04,7.915438281250000000e+04,9.993200073242187500e+02,1.700298046875000000e+04,3.750000000000000000e+00
1.499861875000000000e+05,8.517000000000000000e+04,1.154102890625000000e+05,5.561123828125000000e+04,4.444600000000000000e+04,8.199924218750000000e+04,8.935400390625000000e+02,1.233650976562500000e+04,3.752999877929687589e+00
8.762528125000000000e+04,5.577100000000000000e+04,1.029676796875000000e+05,3.677562109375000000e+04,3.362700000000000000e+04,7.167237500000000000e+04,7.593800048828125000e+02,1.017404980468750000e+04,3.753999938964843963e+00
1.160152890625000000e+05,7.156600000000000000e+04,1.062400859375000000e+05,3.651341796875000000e+04,3.243500000000000000e+04,7.377658593750000000e+04,6.080200195312500000e+02,7.645890136718750000e+03,3.754999999999999893e+00
9.818499218750000000e+04,6.048100000000000000e+04,1.063912890625000000e+05,3.363957031250000000e+04,3.022500000000000000e+04,7.293971093750000000e+04,9.279400024414062500e+02,1.249728027343750000e+04,3.756000061035156268e+00
7.356295312500000000e+04,4.267000000000000000e+04,1.129838671875000000e+05,5.592450000000000000e+04,4.549500000000000000e+04,8.055978906250000000e+04,8.617200317382812500e+02,1.190457031250000000e+04,3.757000122070312642e+00
1.082402343750000000e+05,7.153100000000000000e+04,9.916864843750000000e+04,3.277155078125000000e+04,2.883100000000000000e+04,7.449329687500000000e+04,4.403200073242187500e+02,5.524140136718750000e+03,3.761000061035156161e+00
9.909510937500000000e+04,6.369400000000000000e+04,1.019608906250000000e+05,4.277930859375000000e+04,3.577000000000000000e+04,7.837810937500000000e+04,7.516400146484375000e+02,1.000637988281250000e+04,3.762000122070312536e+00
6.850360937500000000e+04,4.474200000000000000e+04,1.003409062500000000e+05,3.484982812500000000e+04,2.909400000000000000e+04,7.850135156250000000e+04,7.430400390625000000e+02,9.485429687500000000e+03,3.762000122070312536e+00
1.106515625000000000e+05,7.765400000000000000e+04,9.338425781250000000e+04,3.419432812500000000e+04,3.097800000000000000e+04,7.234035156250000000e+04,5.598599853515625000e+02,8.399370117187500000e+03,3.763999938964843750e+00
1.423319062500000000e+05,7.841000000000000000e+04,1.189626796875000000e+05,8.877057031250000000e+04,6.675500000000000000e+04,8.714955468750000000e+04,1.287420043945312500e+03,2.651876953125000000e+04,3.766000061035156499e+00
1.206817890625000000e+05,7.672300000000000000e+04,1.030851562500000000e+05,4.719392968750000000e+04,4.042300000000000000e+04,7.651340625000000000e+04,1.333859985351562500e+03,1.963464062500000000e+04,3.767000122070312429e+00
8.042362500000000000e+04,4.508500000000000000e+04,1.169045703125000000e+05,8.033186718750000000e+04,5.506500000000000000e+04,9.560753906250000000e+04,1.443080078125000000e+03,2.029980078125000000e+04,3.767999877929687713e+00
9.171838281250000000e+04,6.025100000000000000e+04,9.976358593750000000e+04,3.338426953125000000e+04,2.627100000000000000e+04,8.328086718750000000e+04,7.567999877929687500e+02,9.328799804687500000e+03,3.768999938964843643e+00
1.429962031250000000e+05,8.798700000000000000e+04,1.065089140625000000e+05,1.112417968750000000e+05,6.708700000000000000e+04,1.086699765625000000e+05,1.380300048828125000e+03,2.281484960937500000e+04,3.771000061035156392e+00
9.507155468750000000e+04,6.022200000000000000e+04,1.034606875000000000e+05,2.837693945312500000e+04,2.579500000000000000e+04,7.209579687500000000e+04,7.550800170898437500e+02,1.006295996093750000e+04,3.773999938964843981e+00
1.021414531250000000e+05,5.905400000000000000e+04,1.133528984375000000e+05,9.290228906250000000e+04,6.643500000000000000e+04,9.164513281250000000e+04,1.389760009765625000e+03,1.897431054687500000e+04,3.774999999999999911e+00
1.292236250000000000e+05,8.384700000000000000e+04,1.010030078125000000e+05,4.230458984375000000e+04,3.796700000000000000e+04,7.302325000000000000e+04,6.002800292968750000e+02,9.925650390625000000e+03,3.776000061035156286e+00
1.162580703125000000e+05,7.256100000000000000e+04,1.050025312500000000e+05,4.094391015625000000e+04,3.500900000000000000e+04,7.664600781250000000e+04,8.032399902343750000e+02,1.096133984375000000e+04,3.777999877929687500e+00
1.416371250000000000e+05,8.385800000000000000e+04,1.106910546875000000e+05,7.418672656250000000e+04,6.163000000000000000e+04,7.888855468750000000e+04,1.412119995117187500e+03,2.204757031250000000e+04,3.778999938964843874e+00
9.050387500000000000e+04,5.249200000000000000e+04,1.129936328125000000e+05,5.448171093750000000e+04,4.669900000000000000e+04,7.645803125000000000e+04,6.045800170898437500e+02,9.025889648437500000e+03,3.782000122070312553e+00
8.588373437500000000e+04,5.313000000000000000e+04,1.059378125000000000e+05,5.020232812500000000e+04,4.408300000000000000e+04,7.463330468750000000e+04,8.987000122070312500e+02,1.088958007812500000e+04,3.782000122070312553e+00
9.411019531250000000e+04,6.144900000000000000e+04,1.003695156250000000e+05,3.877455078125000000e+04,3.366100000000000000e+04,7.549178906250000000e+04,3.878600158691406250e+02,4.687169921875000000e+03,3.782999877929687393e+00
1.234450937500000000e+05,7.735500000000000000e+04,1.045840312500000000e+05,3.547566015625000000e+04,3.000600000000000000e+04,7.748227343750000000e+04,8.170000000000000000e+02,9.433679687500000000e+03,3.782999877929687393e+00
1.197545937500000000e+05,8.938300000000000000e+04,8.780458593750000000e+04,4.490657812500000000e+04,4.131500000000000000e+04,7.123314843750000000e+04,6.458599853515625000e+02,9.391589843750000000e+03,3.786000061035156516e+00
1.015961093750000000e+05,5.833400000000000000e+04,1.141393203125000000e+05,7.405700781250000000e+04,5.061100000000000000e+04,9.589614843750000000e+04,1.271080078125000000e+03,1.950008984375000000e+04,3.792999877929687624e+00
1.233712812500000000e+05,7.838300000000000000e+04,1.031506875000000000e+05,4.942746093750000000e+04,4.081500000000000000e+04,7.936489843750000000e+04,9.382600097656250000e+02,1.032101953125000000e+04,3.794999999999999929e+00
5.891867968750000000e+04,3.487400000000000000e+04,1.107213046875000000e+05,4.810610937500000000e+04,3.634300000000000000e+04,8.674797656250000000e+04,9.812600097656250000e+02,1.203912011718750000e+04,3.794999999999999929e+00
1.233481015625000000e+05,7.024500000000000000e+04,1.150792343750000000e+05,5.103171093750000000e+04,4.174900000000000000e+04,8.010764843750000000e+04,8.660200195312500000e+02,1.346879980468750000e+04,3.796000061035156303e+00
7.383317968750000000e+04,4.311500000000000000e+04,1.122284843750000000e+05,9.329903906250000000e+04,7.599000000000000000e+04,8.046382031250000000e+04,1.665820068359375000e+03,5.395109863281250000e+03,3.796000061035156303e+00
6.400974218750000000e+04,4.169400000000000000e+04,1.006126250000000000e+05,4.026978125000000000e+04,3.410600000000000000e+04,7.737994531250000000e+04,6.398400268554687500e+02,9.633780273437500000e+03,3.800000000000000266e+00
1.234237421875000000e+05,7.547500000000000000e+04,1.071705625000000000e+05,4.653566796875000000e+04,3.909900000000000000e+04,7.800101562500000000e+04,9.494400024414062500e+02,1.198391992187500000e+04,3.801000061035156197e+00
1.119002343750000000e+05,7.390800000000000000e+04,9.922463281250000000e+04,5.558019140625000000e+04,4.750800000000000000e+04,7.667136718750000000e+04,5.375000000000000000e+02,7.847370117187500000e+03,3.802000122070312571e+00
1.129591953125000000e+05,7.306200000000000000e+04,1.013234453125000000e+05,3.467801953125000000e+04,2.877000000000000000e+04,7.899405468750000000e+04,1.001040039062500000e+03,1.192733984375000000e+04,3.802999877929687411e+00
1.525884531250000000e+05,9.237800000000000000e+04,1.082512812500000000e+05,5.010366015625000000e+04,4.276600000000000000e+04,7.678046875000000000e+04,1.158420043945312500e+03,1.900950000000000000e+04,3.802999877929687411e+00
1.241758750000000000e+05,7.780700000000000000e+04,1.045920000000000000e+05,4.007796093750000000e+04,3.587400000000000000e+04,7.321595312500000000e+04,8.539800415039062500e+02,1.141880957031250000e+04,3.806000061035156534e+00
7.458287500000000000e+04,4.961400000000000000e+04,9.851782812500000000e+04,3.101411914062500000e+04,2.384700000000000000e+04,8.523257812500000000e+04,7.705599975585937500e+02,1.160304003906250000e+04,3.808999938964843679e+00
1.084781328125000000e+05,7.325500000000000000e+04,9.704760937500000000e+04,5.086955859375000000e+04,3.468700000000000000e+04,9.611057031250000000e+04,7.894800415039062500e+02,1.033067968750000000e+04,3.810000000000000053e+00
1.400364843750000000e+05,7.916000000000000000e+04,1.159352031250000000e+05,5.142776953125000000e+04,3.978800000000000000e+04,8.470821875000000000e+04,9.219200439453125000e+02,1.238480957031250000e+04,3.811000061035156428e+00
1.236268750000000000e+05,7.521100000000000000e+04,1.077237421875000000e+05,4.178708984375000000e+04,3.703000000000000000e+04,7.395514062500000000e+04,5.598599853515625000e+02,7.636919921875000000e+03,3.812999877929687642e+00
6.487533203125000000e+04,3.622300000000000000e+04,1.173748750000000000e+05,5.678492968750000000e+04,4.807900000000000000e+04,7.740296875000000000e+04,6.690800170898437500e+02,8.834759765625000000e+03,3.813999938964844016e+00
1.115799843750000000e+05,7.114600000000000000e+04,1.027816796875000000e+05,3.300891015625000000e+04,2.930600000000000000e+04,7.381668750000000000e+04,6.759600219726562500e+02,8.198580078125000000e+03,3.817000122070312695e+00
1.036682812500000000e+05,6.890700000000000000e+04,9.859672656250000000e+04,3.757119140625000000e+04,3.362200000000000000e+04,7.323376562500000000e+04,6.871400146484375000e+02,8.971379882812500000e+03,3.817999877929687536e+00
7.552714843750000000e+04,4.556000000000000000e+04,1.086423828125000000e+05,3.825635937500000000e+04,3.330400000000000000e+04,7.528131250000000000e+04,4.816000061035156250e+02,4.889339843750000000e+03,3.822000122070312589e+00
1.510628437500000000e+05,9.351700000000000000e+04,1.058636875000000000e+05,5.838710937500000000e+04,4.882900000000000000e+04,7.836444531250000000e+04,1.179920043945312500e+03,1.656966015625000000e+04,3.822999877929687429e+00
1.031717421875000000e+05,6.762700000000000000e+04,9.998171875000000000e+04,3.490503125000000000e+04,3.125400000000000000e+04,7.319178906250000000e+04,1.034580078125000000e+03,1.615220996093750000e+04,3.823999938964843803e+00
1.513702812500000000e+05,9.287800000000000000e+04,1.068089531250000000e+05,5.350535937500000000e+04,4.514600000000000000e+04,7.767082812500000000e+04,9.520200195312500000e+02,1.143812988281250000e+04,3.825000000000000178e+00
1.355224843750000000e+05,7.832300000000000000e+04,1.133971250000000000e+05,4.856910156250000000e+04,4.137100000000000000e+04,7.693854687500000000e+04,1.028560058593750000e+03,1.388900976562500000e+04,3.827000122070312482e+00
1.164215546875000000e+05,7.162100000000000000e+04,1.065302500000000000e+05,5.274153125000000000e+04,4.329700000000000000e+04,7.983161718750000000e+04,1.361380004882812500e+03,1.804833007812500000e+04,3.832000122070312376e+00
9.336294531250000000e+04,5.235700000000000000e+04,1.168637265625000000e+05,4.983387109375000000e+04,4.462500000000000000e+04,7.318571875000000000e+04,8.221600341796875000e+02,9.568919921875000000e+03,3.837999877929687553e+00
8.327232031250000000e+04,5.812700000000000000e+04,9.388639843750000000e+04,2.527125000000000000e+04,2.413000000000000000e+04,6.863557812500000000e+04,5.099800109863281250e+02,6.507390136718750000e+03,3.837999877929687553e+00
1.119465937500000000e+05,6.660700000000000000e+04,1.101465625000000000e+05,4.467680859375000000e+04,3.840200000000000000e+04,7.624445312500000000e+04,7.636799926757812500e+02,1.211157031250000000e+04,3.838999938964843928e+00
9.838873437500000000e+04,6.335100000000000000e+04,1.017822031250000000e+05,3.171516015625000000e+04,2.835500000000000000e+04,7.330222656250000000e+04,8.453800048828125000e+02,1.006088964843750000e+04,3.842000122070312607e+00
1.003059609375000000e+05,5.876600000000000000e+04,1.118614687500000000e+05,7.266114062500000000e+04,6.274300000000000000e+04,7.589564843750000000e+04,6.269400024414062500e+02,8.595330078125000000e+03,3.842000122070312607e+00
1.590404218750000000e+05,8.972100000000000000e+04,1.161698203125000000e+05,5.914887109375000000e+04,4.804500000000000000e+04,8.068228906250000000e+04,1.290000000000000000e+03,2.217935937500000000e+04,3.842000122070312607e+00
7.921582031250000000e+04,4.895400000000000000e+04,1.060482890625000000e+05,6.590742187500000000e+04,3.495100000000000000e+04,1.235818359375000000e+05,1.197119995117187500e+03,1.750184960937500000e+04,3.842000122070312607e+00
8.117635937500000000e+04,5.493800000000000000e+04,9.683595312500000000e+04,3.772712890625000000e+04,3.408300000000000000e+04,7.254306250000000000e+04,6.028599853515625000e+02,8.009520019531250000e+03,3.842999877929687447e+00
1.014216562500000000e+05,6.734700000000000000e+04,9.869437500000000000e+04,3.505269140625000000e+04,3.227900000000000000e+04,7.116742187500000000e+04,4.824600219726562500e+02,6.475649902343750000e+03,3.847000122070312500e+00
6.145079296875000000e+04,3.622300000000000000e+04,1.111790781250000000e+05,5.427471093750000000e+04,4.389000000000000000e+04,8.104232812500000000e+04,5.254600219726562500e+02,8.671229492187500000e+03,3.847000122070312500e+00
9.334098437500000000e+04,5.882600000000000000e+04,1.039879453125000000e+05,2.944782031250000000e+04,2.584700000000000000e+04,7.466600781250000000e+04,6.192000122070312500e+02,1.018508984375000000e+04,3.847000122070312500e+00
8.385182031250000000e+04,4.853800000000000000e+04,1.132167187500000000e+05,7.329663281250000000e+04,5.742700000000000000e+04,8.364650781250000000e+04,8.015200195312500000e+02,9.028650390625000000e+03,3.847999877929687784e+00
1.025227031250000000e+05,6.261500000000000000e+04,1.073054062500000000e+05,7.750839062500000000e+04,5.779900000000000000e+04,8.788369531250000000e+04,1.137780029296875000e+03,1.791170898437500000e+04,3.857000122070312731e+00
1.021878125000000000e+05,6.660600000000000000e+04,1.005462031250000000e+05,3.381966015625000000e+04,3.061500000000000000e+04,7.239605468750000000e+04,6.295200195312500000e+02,7.825290039062500000e+03,3.858999938964843945e+00
1.074063593750000000e+05,6.691400000000000000e+04,1.051944765625000000e+05,3.283157812500000000e+04,2.905800000000000000e+04,7.404673437500000000e+04,3.663600158691406250e+02,5.388209960937500000e+03,3.858999938964843945e+00
1.051213046875000000e+05,6.444200000000000000e+04,1.069058984375000000e+05,4.070448046875000000e+04,3.605100000000000000e+04,7.399541406250000000e+04,5.676000366210937500e+02,1.061633984375000000e+04,3.861000061035156250e+00
9.806603906250000000e+04,5.698700000000000000e+04,1.127775859375000000e+05,4.734435156250000000e+04,3.845400000000000000e+04,8.068756250000000000e+04,1.119719970703125000e+03,1.596936035156250000e+04,3.861000061035156250e+00
8.156553906250000000e+04,4.937300000000000000e+04,1.082672500000000000e+05,6.233391015625000000e+04,5.098900000000000000e+04,8.011757031250000000e+04,1.259040039062500000e+03,1.964430078125000000e+04,3.862999877929687464e+00
1.087276250000000000e+05,6.138400000000000000e+04,1.160819375000000000e+05,9.463695312500000000e+04,7.057200000000000000e+04,8.788368750000000000e+04,1.341599975585937500e+03,1.888460937500000000e+04,3.863999938964843839e+00
8.398541406250000000e+04,5.865500000000000000e+04,9.383800000000000000e+04,3.626846875000000000e+04,3.331400000000000000e+04,7.134808593750000000e+04,5.676000366210937500e+02,9.134219726562500000e+03,3.866000061035156143e+00
9.290666406250000000e+04,7.030400000000000000e+04,8.660575781250000000e+04,2.893722070312500000e+04,2.691600000000000000e+04,7.045734375000000000e+04,7.224000244140625000e+02,1.144158007812500000e+04,3.866000061035156143e+00
9.651725000000000000e+04,6.014500000000000000e+04,1.051684218750000000e+05,3.506441796875000000e+04,3.160500000000000000e+04,7.270942968750000000e+04,6.613400268554687500e+02,9.117660156250000000e+03,3.867999877929687802e+00
1.631487812500000000e+05,9.228200000000000000e+04,1.158635390625000000e+05,8.544339062500000000e+04,6.576700000000000000e+04,8.514328125000000000e+04,1.333859985351562500e+03,1.950906054687500000e+04,3.868999938964843732e+00
8.143560937500000000e+04,5.605200000000000000e+04,9.521451562500000000e+04,2.673474023437500000e+04,2.522000000000000000e+04,6.947216406250000000e+04,3.904400024414062500e+02,5.982299804687500000e+03,3.872999877929687695e+00
1.326719531250000000e+05,7.962300000000000000e+04,1.091994765625000000e+05,5.111796093750000000e+04,4.389900000000000000e+04,7.631305468750000000e+04,7.774400024414062500e+02,1.001190039062500000e+04,3.875000000000000000e+00
9.309576562500000000e+04,6.082700000000000000e+04,1.003028984375000000e+05,3.618083984375000000e+04,3.327900000000000000e+04,7.125056250000000000e+04,6.794000244140625000e+02,9.585479492187500000e+03,3.876000061035156374e+00
7.705764062500000000e+04,4.729500000000000000e+04,1.067776640625000000e+05,4.098944921875000000e+04,3.475400000000000000e+04,7.729425781250000000e+04,6.381199951171875000e+02,9.568919921875000000e+03,3.882999877929687482e+00
1.013069687500000000e+05,6.471100000000000000e+04,1.025985312500000000e+05,3.129081054687500000e+04,2.795100000000000000e+04,7.336677343750000000e+04,6.260800170898437500e+02,8.438700195312500000e+03,3.882999877929687482e+00
9.850951562500000000e+04,6.941800000000000000e+04,9.300065625000000000e+04,2.607578906250000000e+04,2.462700000000000000e+04,6.939144531250000000e+04,3.947400207519531250e+02,9.137669921875000000e+03,3.883999938964843857e+00
7.667882812500000000e+04,4.606700000000000000e+04,1.090851171875000000e+05,5.070464843750000000e+04,4.487500000000000000e+04,7.404968750000000000e+04,7.404600219726562500e+02,1.008504003906250000e+04,3.887000122070312536e+00
1.216998828125000000e+05,7.675400000000000000e+04,1.039128125000000000e+05,3.942935937500000000e+04,3.621300000000000000e+04,7.135676562500000000e+04,7.473400268554687500e+02,1.052042968750000000e+04,3.888999938964843750e+00
6.759410156250000000e+04,4.068300000000000000e+04,1.088869296875000000e+05,6.763035156250000000e+04,5.369500000000000000e+04,8.254442968750000000e+04,6.484400024414062500e+02,9.795929687500000000e+03,3.890000000000000124e+00
1.042910937500000000e+05,6.021000000000000000e+04,1.135163750000000000e+05,7.085127343750000000e+04,5.783800000000000000e+04,8.028128906250000000e+04,1.149820068359375000e+03,1.346879980468750000e+04,3.890000000000000124e+00
1.156340390625000000e+05,6.964300000000000000e+04,1.088148515625000000e+05,4.536266796875000000e+04,3.885400000000000000e+04,7.651434375000000000e+04,1.089619995117187500e+03,1.540149023437500000e+04,3.891000061035156499e+00
1.265554843750000000e+05,7.807100000000000000e+04,1.062358750000000000e+05,6.340755078125000000e+04,5.522700000000000000e+04,7.524358593750000000e+04,9.915800170898437500e+02,1.439340039062500000e+04,3.893999938964843643e+00
1.372262187500000000e+05,8.423900000000000000e+04,1.067588359375000000e+05,6.235805859375000000e+04,5.238600000000000000e+04,7.801125781250000000e+04,9.872800292968750000e+02,1.488950976562500000e+04,3.896000061035156392e+00
6.896599218750000000e+04,3.861500000000000000e+04,1.170466250000000000e+05,5.847128906250000000e+04,5.215100000000000000e+04,7.347845312500000000e+04,6.441400146484375000e+02,9.718650390625000000e+03,3.897999877929687607e+00
7.271505468750000000e+04,4.085800000000000000e+04,1.166345312500000000e+05,4.539992968750000000e+04,3.440700000000000000e+04,8.647455468750000000e+04,6.665000000000000000e+02,1.081920019531250000e+04,3.898999938964843981e+00
1.135081953125000000e+05,6.775600000000000000e+04,1.097891406250000000e+05,6.225732031250000000e+04,5.391200000000000000e+04,7.568066406250000000e+04,9.064400024414062500e+02,1.299891015625000000e+04,3.899999999999999911e+00
9.550526562500000000e+04,5.959800000000000000e+04,1.050208593750000000e+05,3.649616796875000000e+04,3.234600000000000000e+04,7.394463281250000000e+04,5.873800048828125000e+02,8.099910156250000000e+03,3.903999938964843874e+00
1.127365390625000000e+05,6.429400000000000000e+04,1.149143281250000000e+05,1.032867890625000000e+05,5.680600000000000000e+04,1.191600078125000000e+05,1.756119995117187500e+03,2.906003906250000000e+04,3.905000000000000249e+00
9.249917968750000000e+04,5.399500000000000000e+04,1.122701406250000000e+05,8.102877343750000000e+04,6.803800000000000000e+04,7.804906250000000000e+04,9.279400024414062500e+02,1.433682031250000000e+04,3.908999938964843768e+00
1.083713828125000000e+05,7.027700000000000000e+04,1.010604609375000000e+05,4.584291015625000000e+04,3.798900000000000000e+04,7.908502343750000000e+04,1.266780029296875000e+03,1.835675976562500000e+04,3.916000061035156410e+00
1.363179218750000000e+05,8.197600000000000000e+04,1.089798437500000000e+05,5.340737890625000000e+04,4.302000000000000000e+04,8.135996875000000000e+04,5.022400207519531250e+02,6.531540039062500000e+03,3.917000122070312784e+00
1.395344531250000000e+05,8.758600000000000000e+04,1.044063046875000000e+05,4.800951171875000000e+04,4.129000000000000000e+04,7.620129687500000000e+04,7.206799926757812500e+02,9.269459960937500000e+03,3.922999877929687518e+00
1.337858125000000000e+05,8.604200000000000000e+04,1.019012500000000000e+05,5.844921093750000000e+04,4.617900000000000000e+04,8.294955468750000000e+04,1.417280029296875000e+03,1.959392968750000000e+04,3.925000000000000266e+00
1.068555312500000000e+05,7.268700000000000000e+04,9.634301562500000000e+04,3.226991992187500000e+04,2.989900000000000000e+04,7.073285156250000000e+04,8.582800292968750000e+02,1.217504980468750000e+04,3.927999877929687411e+00
1.287167109375000000e+05,7.477600000000000000e+04,1.128113125000000000e+05,6.226835937500000000e+04,5.158000000000000000e+04,7.911631250000000000e+04,1.279680053710937500e+03,1.864173046875000000e+04,3.932999877929687749e+00
1.032327421875000000e+05,6.341000000000000000e+04,1.066939062500000000e+05,5.093994140625000000e+04,4.369400000000000000e+04,7.640408593750000000e+04,5.899600219726562500e+02,9.343979492187500000e+03,3.935000000000000053e+00
8.378167187500000000e+04,5.148300000000000000e+04,1.066510468750000000e+05,4.187264843750000000e+04,3.733900000000000000e+04,7.349328906250000000e+04,9.279400024414062500e+02,1.198599023437500000e+04,3.937999877929687642e+00
1.443668750000000000e+05,9.441400000000000000e+04,1.002100078125000000e+05,4.928048828125000000e+04,4.334200000000000000e+04,7.451539062500000000e+04,7.267000122070312500e+02,1.159130957031250000e+04,3.942999877929687536e+00
1.420988906250000000e+05,8.583700000000000000e+04,1.084915937500000000e+05,5.600246875000000000e+04,4.317700000000000000e+04,8.500307812500000000e+04,1.062959960937500000e+03,1.341429003906250000e+04,3.942999877929687536e+00
1.444864375000000000e+05,8.580200000000000000e+04,1.103594765625000000e+05,1.037815234375000000e+05,7.664700000000000000e+04,8.873702343750000000e+04,9.675000000000000000e+02,1.273187988281250000e+04,3.942999877929687536e+00
1.841211875000000000e+05,1.011790000000000000e+05,1.192595937500000000e+05,7.722617968750000000e+04,5.677400000000000000e+04,8.914458593750000000e+04,1.093920043945312500e+03,1.874591992187500000e+04,3.942999877929687536e+00
1.058661093750000000e+05,6.595900000000000000e+04,1.051871796875000000e+05,4.127096875000000000e+04,3.529500000000000000e+04,7.663221875000000000e+04,9.640599975585937500e+02,1.161821972656250000e+04,3.943999938964843910e+00
1.057313046875000000e+05,6.645800000000000000e+04,1.042644531250000000e+05,3.259905078125000000e+04,2.921900000000000000e+04,7.311720312500000000e+04,5.615800170898437500e+02,8.370389648437500000e+03,3.945000000000000284e+00
1.105356640625000000e+05,6.640600000000000000e+04,1.090875078125000000e+05,3.985853906250000000e+04,3.497000000000000000e+04,7.469742968750000000e+04,7.052000122070312500e+02,9.962910156250000000e+03,3.946000061035156214e+00
8.007896875000000000e+04,5.202200000000000000e+04,1.008814687500000000e+05,2.844732031250000000e+04,2.648600000000000000e+04,7.038902343750000000e+04,5.959799804687500000e+02,8.303459960937500000e+03,3.948999938964843803e+00
8.596852343750000000e+04,5.444800000000000000e+04,1.034754921875000000e+05,3.114452929687500000e+04,2.760400000000000000e+04,7.394174218750000000e+04,8.127000122070312500e+02,1.324247949218750000e+04,3.950000000000000178e+00
1.244381718750000000e+05,7.350300000000000000e+04,1.109502968750000000e+05,6.243189062500000000e+04,5.395100000000000000e+04,7.583800781250000000e+04,1.092200073242187500e+03,1.563057031250000000e+04,3.950000000000000178e+00
1.375568281250000000e+05,8.659500000000000000e+04,1.041044453125000000e+05,4.770935937500000000e+04,4.125900000000000000e+04,7.578178125000000000e+04,1.247859985351562500e+03,1.626329980468750000e+04,3.955000000000000071e+00
1.053299218750000000e+05,6.143500000000000000e+04,1.123610625000000000e+05,8.792325000000000000e+04,7.232600000000000000e+04,7.966896875000000000e+04,1.221200073242187500e+03,1.742042968750000000e+04,3.956000061035156445e+00
1.174591640625000000e+05,7.081800000000000000e+04,1.086984140625000000e+05,4.074035937500000000e+04,3.372600000000000000e+04,7.916623437500000000e+04,2.321999969482421875e+02,2.911800048828125000e+03,3.956000061035156445e+00
1.243356953125000000e+05,7.759400000000000000e+04,1.050141015625000000e+05,4.865121093750000000e+04,4.335100000000000000e+04,7.354860937500000000e+04,4.566600036621093750e+02,5.923649902343750000e+03,3.956000061035156445e+00
1.342122031250000000e+05,8.287400000000000000e+04,1.061337890625000000e+05,5.138982031250000000e+04,4.488300000000000000e+04,7.503694531250000000e+04,6.983200073242187500e+02,9.112139648437500000e+03,3.957000122070312376e+00
1.442418281250000000e+05,8.594500000000000000e+04,1.099893281250000000e+05,8.622515625000000000e+04,7.317700000000000000e+04,7.722169531250000000e+04,1.152400024414062500e+03,1.730933984375000000e+04,3.959999999999999964e+00
1.224703125000000000e+05,7.686700000000000000e+04,1.044169062500000000e+05,9.163545312500000000e+04,7.036300000000000000e+04,8.534914062500000000e+04,1.504140014648437500e+03,2.179019921875000000e+04,3.962000122070312713e+00
7.587180468750000000e+04,4.720300000000000000e+04,1.053393750000000000e+05,5.841126171875000000e+04,5.231900000000000000e+04,7.316731250000000000e+04,4.781600036621093750e+02,6.763379882812500000e+03,3.962000122070312713e+00
9.686067968750000000e+04,5.819400000000000000e+04,1.090810312500000000e+05,3.181797070312500000e+04,2.789800000000000000e+04,7.474451562500000000e+04,9.477200317382812500e+02,1.384691992187500000e+04,3.967000122070312607e+00
7.777927343750000000e+04,4.667000000000000000e+04,1.092209609375000000e+05,6.167082031250000000e+04,5.195500000000000000e+04,7.779153125000000000e+04,9.425599975585937500e+02,1.272912011718750000e+04,3.967999877929687447e+00
