,1,1,2,3,5,6,7,8,9,10,11,12,13,1 2,1 3,1 5,1 6,1 7,1 8,1 9,1 10,1 11,1 12,1 13,2 3,2 5,2 6,2 7,2 8,2 9,2 10,2 11,2 12,2 13,3 5,3 6,3 7,3 8,3 9,3 10,3 11,3 12,3 13,5 6,5 7,5 8,5 9,5 10,5 11,5 12,5 13,6 7,6 8,6 9,6 10,6 11,6 12,6 13,7 8,7 9,7 10,7 11,7 12,7 13,8 9,8 10,8 11,8 12,8 13,9 10,9 11,9 12,9 13,10 11,10 12,10 13,11 12,11 13,12 13
11,-2.1235549749497898e-07,-5.5344635002634494e-08,2.033653104419911e-08,5.174104539235372e-08,2.897093293666833e-07,-2.0014467457356682e-10,1.563621265862908e-07,2.494553832944934e-08,-1.1075057222862631e-07,1.8465453783578274e-08,1.2360175215781192e-05,1.3924323102850728e-07,9.508468585359441e-09,-1.4519540387623508e-08,2.3583865264227227e-08,1.0773255176571926e-08,-5.6398576424057474e-08,3.8525731497733345e-10,-6.618161739416628e-08,4.304974599700632e-08,3.366052485559372e-08,4.122281154767248e-08,3.76861597576166e-08,1.4216019886906035e-08,7.273578652972422e-08,7.0150541657268344e-09,-8.944085289978152e-09,-2.921507574394114e-08,5.23949153470602e-09,9.657811948466348e-09,1.743060959343764e-08,-8.527497799852056e-08,2.6133821897759812e-08,7.225816715540252e-08,-7.776637782790035e-08,-8.370800009413278e-08,4.3086675252686604e-08,-1.83267854170222e-08,9.17938960953999e-08,1.8737276166800325e-08,7.531439462229367e-08,7.201209587964631e-08,-7.877813501893859e-08,4.9849199313948413e-08,-9.11362608862652e-08,-3.709932930914756e-08,-6.303967741392785e-09,-2.3160359851147982e-10,-1.0065225293888305e-07,-8.59580411528244e-08,-2.3151724142468972e-08,-2.5680595994181228e-08,8.272365852277374e-08,-3.4715626922875065e-09,5.7148066830941615e-08,-6.193617853744404e-08,1.9768552832560108e-08,-2.459892001698254e-08,1.593920668976779e-08,-1.1579650597966516e-07,-5.631888462190896e-08,-4.0126074628434385e-08,-3.325827322263955e-08,2.7563760995304744e-09,-4.142971903970981e-08,-5.2752544861238473e-08,-7.557662487259661e-08,-7.05633326626155e-08,-7.320674311822184e-08,-4.435368511353879e-08,4.767880343962607e-08,3.898539418363497e-08,3.242576610068369e-08,-4.0638929046844004e-08,-5.104700883811276e-08,2.3582636357901983e-08,-1.1722013351009252e-07,-2.4299079929259187e-08,-3.088737611170107e-08
12,-1.0955358071423621e-07,-4.289397050539786e-08,-7.926277834363452e-08,-8.235813449812436e-09,-2.110499593091024e-08,-6.946558228328432e-08,-1.9725996291348288e-08,-4.782768950168033e-08,4.4515614051731686e-08,-6.244118862398619e-08,1.3924323102850728e-07,1.235694285948583e-05,8.243313304716834e-08,2.3533314384032086e-08,-4.074866777013243e-08,4.769130314200011e-08,5.46051107125606e-08,6.002657869070292e-08,-3.649570432328431e-08,-1.8412123422002603e-08,5.599170961463015e-08,3.902234435065574e-08,4.04127394156298e-08,-4.68748664176658e-08,7.970890850498306e-08,1.3744603359459276e-07,1.1527541936503762e-08,-9.706453830025085e-09,-4.754848186341617e-08,9.928375488015007e-09,-6.441403121260717e-09,2.9546883550752756e-08,-8.528337529350878e-08,2.5974603883273634e-08,-5.081613091082926e-08,7.814411423092367e-08,-5.2852200577811095e-08,-9.596525966220168e-09,1.3771237507361473e-07,4.1335813730392266e-08,7.124681289566264e-08,7.813275050426817e-08,-5.454798651514195e-09,2.2411095943244076e-08,-7.140231404478423e-08,-1.915665301487455e-08,-5.3157228197499844e-08,-4.660733180793695e-08,-8.194923291838153e-08,-9.497696831363837e-08,-1.881254235329996e-08,-8.141827187566425e-09,2.7314472507089286e-09,-5.108312169788364e-08,-9.47125831847323e-08,2.2449449660897843e-08,-6.537813656129609e-08,5.976726513057786e-08,-6.584670286607957e-08,-1.1140472550341491e-07,-1.535615091476919e-07,-2.995473046284015e-08,-3.7157304302381065e-08,-9.532997279048945e-08,6.639390458090568e-08,-4.59274027876723e-08,-6.823512575821549e-08,-7.68960179850893e-08,-1.5531730959362936e-08,-4.6804112737797966e-08,3.949233323610327e-08,4.914123214653168e-08,2.7165646807905706e-08,-4.993053330033726e-08,-3.987908363408093e-08,-5.561252146655419e-08,-2.113777206533842e-07,-2.756283960295748e-08,-2.1213474700295856e-08
13,-2.1958581827503614e-08,-2.7247338417130713e-08,3.9390239193895884e-08,-2.0613271896767573e-08,3.6097341567291464e-08,1.1744785645620422e-08,-4.5438319377980954e-08,-3.7384902459297784e-09,-1.820191633358233e-08,3.731465490544821e-09,9.508468585359441e-09,8.243313304716834e-08,1.2352025992015934e-05,-6.596162522849421e-08,-8.403119834731042e-08,1.0592287782533702e-07,8.455645129658107e-08,1.633517585950391e-08,-9.422033103943038e-08,3.425093625462834e-09,4.149543803903903e-08,1.5698244460116345e-08,-4.491690279652973e-08,3.703950494735534e-08,1.7146550375200424e-08,-5.1369978718194985e-09,3.05134550689223e-08,1.1024874414934879e-08,5.95252873836218e-08,-8.658689998226612e-08,-2.5398253150255656e-08,7.316269953627313e-08,2.394092966621988e-08,-8.644137452214812e-08,1.2892336351735433e-08,-4.5055350789343003e-08,-5.3872257414191e-08,3.8923930939185906e-08,-2.3933918077928713e-08,3.333771183034061e-08,-7.884016668897632e-08,-9.845291846784009e-09,8.033961753959942e-08,-2.8430166152102345e-08,-7.51114479616123e-09,-7.632827038395663e-08,-3.291419450361608e-08,-5.254935359394241e-08,-2.249987540634666e-08,-1.9193643874081867e-08,-8.890782718622873e-08,2.550002775536215e-08,1.3743078939791334e-08,-1.8226771623949546e-09,-9.959057222507623e-08,-2.926874293104407e-08,5.820434858996827e-08,-6.5114956752826e-08,5.990371120663884e-08,-1.1132542066609283e-07,-4.923232252615476e-10,4.3074102357953925e-09,-9.429505072833181e-08,-3.6510991350594715e-08,9.845018324253985e-08,1.1190910099417187e-08,-7.259479082200084e-08,-1.597898127026839e-08,-7.585771230197624e-08,1.1986912367340683e-07,3.1626578220864913e-08,2.834454341111059e-08,4.90569280050667e-08,2.4355904569957564e-08,-5.603139162027195e-08,-4.07004740069998e-08,-3.58386374548635e-08,-2.0375568138045517e-07,-1.0061188222852207e-07
1 2,-2.8631764681698017e-08,-8.715719524720611e-08,4.365683555191544e-08,-1.948120642334191e-07,-1.2341787996009097e-07,-2.0662051431622744e-08,-1.3294706070462518e-08,1.3436611552433155e-07,-1.2474603013253824e-08,-5.3295502593159034e-09,-1.4519540387623508e-08,2.3533314384032086e-08,-6.596162522849421e-08,1.2355229318115064e-05,-1.2266656910605402e-07,2.903220070606728e-08,2.4810902146613522e-09,2.1630619757687963e-08,7.750063136681651e-08,-1.0270272461223385e-07,-8.993119983421623e-08,2.4399713449691795e-08,-7.859300562209744e-08,4.697703785268687e-08,8.835558728297166e-09,2.531447703009251e-08,-3.20831824609798e-08,1.1182600171098349e-08,-4.575425460525953e-08,2.2215553357417138e-09,-3.0898973689997716e-08,-5.671385368561162e-08,-4.0015294345041305e-08,-2.4540374806096828e-08,-8.222121959967313e-08,5.3518945106801924e-08,3.813237959902561e-08,-5.6510195621170123e-08,-4.706579912379947e-08,1.3384481452139974e-07,9.415089760416256e-08,4.30745268357945e-08,-1.966620615857425e-08,1.1681630819210898e-07,-6.288782987077855e-08,2.273056002119731e-08,4.1428937251633004e-08,7.999643123573131e-09,5.380203052636344e-08,-6.356586926068314e-09,-7.0838257286403e-08,3.522013745316081e-08,-4.257667001519736e-09,-4.8792286979507474e-08,-2.5492927274076746e-08,9.341336668665034e-08,-2.3757965706402008e-08,7.379357809065261e-08,-1.3643084079587042e-07,6.940404986812053e-08,-4.800847854679137e-08,4.952149938113538e-08,-5.387156289003015e-08,6.415373679539365e-08,4.089108530309256e-08,-7.315450340263668e-09,-1.127138013516635e-07,4.152475235206229e-08,-7.831605889660598e-08,-8.72577693009215e-08,2.828157689573996e-08,-1.7000389684308844e-08,-8.903439703757003e-09,8.16509656119579e-09,-1.105132081611601e-08,7.548641629330958e-08,-4.465092029606578e-08,-2.6591835065107162e-08,5.024978894527882e-09
1 3,4.863411108768314e-09,7.795325190247592e-08,-1.9495486472140213e-07,4.326981859207718e-08,9.43354615030016e-08,-6.607083803723888e-08,5.8123904616926826e-08,2.8238264779217795e-08,-5.778233662530708e-08,-1.6195249476610568e-09,2.3583865264227227e-08,-4.074866777013243e-08,-8.403119834731042e-08,-1.2266656910605402e-07,1.2352136034112251e-05,1.3400159575060407e-07,3.6600186889455003e-09,-3.9668485669113664e-08,-3.460866473913231e-08,4.348516683938409e-08,2.1017508533458884e-08,5.3883702643473234e-08,-6.143447865742151e-09,-2.1490072716109807e-08,-2.8423170474378334e-08,-8.238557662022766e-08,5.5025387929470454e-08,3.654710716366534e-08,-5.684608388114959e-08,-4.506396102088373e-08,1.348612759704318e-07,9.136256017162582e-08,4.306871906582452e-08,-1.8671666120849982e-08,2.5404476896412665e-08,-3.366378520844177e-08,1.331417365235876e-08,-3.858035384273117e-08,-1.950048453622131e-09,-3.288831514883006e-08,-5.68872619316122e-08,-4.2230707411451646e-08,-2.5274591539421016e-08,2.3317977610221213e-08,-5.867450650226124e-08,4.564265194243489e-08,-2.187650717571156e-08,2.582387250022441e-08,-6.354539152508849e-08,-8.654521363928691e-08,3.7225805955645586e-08,-4.5803002365267325e-09,-1.7023100428750642e-09,3.787133324489578e-08,1.3686204627785778e-07,-1.3963561160766674e-08,-5.252887109867914e-09,2.832895900152481e-08,7.50751846383834e-08,-1.0141870973153018e-07,8.546154663278929e-08,2.0659774395055004e-08,2.4343507895217175e-08,6.32661818836857e-08,2.1838597128247927e-08,2.7176912717859752e-08,6.248995941677294e-08,9.434569994605009e-08,-2.1453180891780925e-08,-5.467843424050293e-10,-5.1191161047401605e-08,-2.9508548073804268e-08,-6.5890699236604115e-09,4.062153529764059e-08,-2.0988613721976172e-08,-1.5445119327269553e-11,-1.076888833741593e-07,6.6677477151159626e-09,2.4975212353112665e-08
1 5,2.2963134530725525e-08,-8.844965934486082e-08,-1.24645250434576e-07,8.789358747531567e-08,4.129618658433117e-08,-8.60858395641675e-09,1.4953078212140947e-08,-1.5499738709575695e-08,1.0694364631875782e-07,1.0115905609465812e-08,1.0773255176571926e-08,4.769130314200011e-08,1.0592287782533702e-07,2.903220070606728e-08,1.3400159575060407e-07,1.2355355775417749e-05,-1.4613533606597025e-08,1.0559514796394269e-07,2.99463089939089e-08,-6.094675583172936e-08,-2.4290460176569592e-08,2.8860696791812537e-07,-2.3084133222508004e-08,3.240893610655578e-08,-8.161591209390749e-08,-2.554257088083224e-08,1.162633632396248e-07,-6.160169616472814e-08,2.132618234923752e-08,4.020239667991126e-08,8.90756031279705e-09,5.683698006485374e-08,-3.2678160698556736e-09,-6.649893290165156e-08,-8.718087290974273e-10,2.567758665412794e-08,-5.669759240217642e-08,4.7021015341897434e-08,-1.8137442024230222e-08,2.893060025188156e-08,-6.403226637239986e-08,-8.36612429206447e-08,3.411305767754107e-08,-3.4868643133431004e-08,1.2609880005005195e-08,-3.919276978019179e-08,-4.352820845941877e-09,-3.670003433881245e-08,-5.1981686008712655e-08,-3.759481306155412e-08,-2.6487236153004772e-08,-9.21424364502834e-08,-7.442825993653196e-09,7.213685611827039e-09,-1.865563139692418e-09,4.1545914509397885e-08,-1.1667590571563611e-08,7.3392966856787e-08,3.4879796855307744e-08,-3.089225247186887e-08,-5.8183515443704254e-09,2.3759718283785636e-08,2.2864517243827058e-08,2.7146447718191656e-08,1.2488544802133073e-07,-2.7117340886382063e-09,-1.651707069524796e-08,6.556345439111374e-08,7.682718242925785e-08,2.2715319891515525e-08,-4.512493940372228e-08,-1.4199602585725812e-07,3.8118136230054567e-08,-3.5629528079275154e-08,-2.767988299342121e-08,-3.027121877238488e-08,4.872891492265021e-09,-1.4661091865178126e-08,1.878748562106763e-08
1 6,-3.055157266724029e-08,-6.65126802061934e-08,-1.9610629274144828e-08,-6.389536471486026e-08,-9.153644232551919e-09,3.9129617582192314e-08,6.112871267912306e-08,5.399431691666821e-09,-3.5038488836187092e-09,-2.47319135270712e-08,-5.6398576424057474e-08,5.46051107125606e-08,8.455645129658107e-08,2.4810902146613522e-09,3.6600186889455003e-09,-1.4613533606597025e-08,1.234486656060446e-05,9.310076364459932e-08,6.62477924598232e-10,-1.2315061243352405e-08,-2.785708541603859e-08,1.439555377064594e-09,-7.168747070014245e-08,1.0769969337483646e-08,5.4334977408359586e-08,1.1694697014568153e-07,-2.2829778077199167e-08,3.4876589289175546e-08,-7.090854990936756e-09,-5.0248517865462085e-08,-2.7515446762728746e-08,9.192721961031667e-08,-2.6627408202314195e-08,7.22472547767523e-08,2.559900256876334e-08,4.183653707314033e-09,-4.4578366818121795e-09,-2.595460981563265e-09,3.822284743380527e-08,1.3897136113517028e-07,-1.141760147357905e-08,-5.659375593903599e-09,2.8147605154734974e-08,2.4410286348377094e-08,-8.910502768137728e-08,-4.901599288433724e-09,5.410815783631119e-09,1.8427740896500638e-09,4.553419225019645e-08,-1.290479039284019e-08,7.457498638175376e-08,1.171711453028903e-08,-3.742562962002386e-08,-2.293498694476754e-09,-3.262541828797647e-08,-5.3809914149367354e-08,-3.4914734856385806e-08,-2.6723759884407705e-08,4.406278116361578e-09,-6.78864847967739e-09,6.339705588818772e-08,-1.0338976155886487e-07,-3.4158734492014803e-09,-1.8776754330955563e-08,-4.398009448535418e-08,-6.834572907163107e-08,1.78728442997195e-08,-1.1313427465165084e-08,-1.823553781057571e-08,1.531885386582197e-08,4.491425305596413e-08,5.0705070279682496e-08,-1.1087324394685967e-07,-2.451309050408814e-08,-2.279035080827862e-08,7.731849838842308e-08,2.4645766898507863e-08,6.153740902609741e-08,-3.8529514604173195e-08
1 7,9.706715568064114e-09,-3.799207847048656e-08,-1.3925842817343183e-08,5.636596787115004e-08,1.1126459212835602e-08,5.870124811378036e-08,4.1797131969354887e-08,5.4606935321132534e-08,1.2004985899382747e-07,-3.4164127845264127e-09,3.8525731497733345e-10,6.002657869070292e-08,1.633517585950391e-08,2.1630619757687963e-08,-3.9668485669113664e-08,1.0559514796394269e-07,9.310076364459932e-08,1.2351502589810516e-05,9.00205860911466e-09,-3.6283606398856297e-08,5.096667345397133e-08,1.5920940769791092e-07,-2.508441369070684e-08,-4.5853070836437574e-08,3.486139922223924e-08,-6.1358224520556e-08,3.613096391014322e-08,-2.6851138365538347e-08,-1.3356627766140948e-07,6.801672154106655e-08,-4.5734482097534487e-08,4.955851511482195e-08,-5.723372955781816e-08,6.618262425567404e-08,-5.8060628688302063e-08,-1.6563592303554136e-09,6.565379093398428e-09,7.675899885226262e-08,-9.933020215758371e-08,8.128957669520616e-08,2.195805568325923e-08,2.830337369830655e-08,5.990979483120347e-08,-8.971838663584772e-08,2.216609462150308e-08,3.591929670218751e-08,-3.0699901017961613e-08,-9.101590303860008e-09,2.779510030704369e-08,2.1371826326245793e-08,2.490563701242407e-08,-3.818631369892832e-08,5.379061649266264e-09,-3.182545269420098e-09,6.626386952098947e-08,-1.0270806454766207e-07,-7.864942875174786e-10,-1.7960666172742834e-08,-4.518782282991183e-08,8.018041362303588e-10,-3.28620530863466e-08,-5.792209567145786e-08,-3.1401331871854236e-08,-2.3552841858743537e-08,1.3632353579927874e-07,-4.579325882735451e-08,-1.0703663507113357e-07,2.47426326623362e-08,-1.0654467233521055e-08,6.9999006108188925e-09,-3.006953473345249e-08,-7.708676206477954e-08,-2.4833675091810856e-09,-5.105018040037886e-08,-9.587866818484314e-08,8.775859090028496e-08,9.970611177410247e-08,-2.286204231954377e-08,-4.6655039504036794e-08
1 8,-4.031577983416076e-08,-6.584055697899595e-08,1.3652215584427328e-07,2.9559102572998945e-08,-1.797544916329946e-08,7.430734760931409e-09,5.107261654439689e-08,3.76610405970864e-08,5.1550114173435116e-08,-3.597302831211087e-08,-6.618161739416628e-08,-3.649570432328431e-08,-9.422033103943038e-08,7.750063136681651e-08,-3.460866473913231e-08,2.99463089939089e-08,6.62477924598232e-10,9.00205860911466e-09,1.235141190653412e-05,-1.1579580930263706e-07,-1.738396003618263e-08,1.8237144143594017e-08,-5.676834694094545e-08,-4.959396795632672e-09,-5.8570234770563365e-08,1.934214506122746e-08,-7.704897485195461e-09,-1.3302700993612972e-07,-3.256523815017764e-08,4.3632108265559e-08,-9.193598519872772e-09,-1.1478190481054455e-07,4.228775514985397e-08,-7.962920382906877e-08,5.1112881817051416e-08,-2.453856596617639e-09,7.496476935329962e-08,6.543246234262346e-09,2.0257716844008633e-08,2.5433107530914075e-08,6.471270422890239e-08,9.651618561422487e-08,-1.490536169620053e-08,-3.804883508084787e-09,3.467649399937317e-08,2.4597323098593387e-08,1.250501012329057e-07,-1.2199946578855025e-09,-1.3904595395730492e-08,6.678438929389433e-08,7.587565011948587e-08,9.761594728277907e-09,-3.441826049676056e-08,-4.50601030894747e-08,-6.396422862498585e-08,2.2036383149082976e-08,-9.510209046442394e-09,-1.9739614606447618e-08,1.0027011355714932e-08,1.3836641691187468e-07,-4.833174748060488e-08,-1.0778229089597242e-07,2.385574619269742e-08,-1.3491001951732425e-08,3.387682160257997e-10,-3.0513748763460134e-08,-5.7091339875626063e-08,-3.1626973165634134e-08,-2.0847363726650846e-08,-3.411984769728014e-08,8.623506227554227e-08,5.3314940673961784e-09,-1.18391064014886e-08,1.2500532369356784e-07,5.6565945797181674e-08,6.331577317840812e-08,1.310122158203614e-07,-9.799847411630189e-09,-6.326436425449128e-09
1 9,-1.311989731529856e-10,4.6789157166516874e-08,-1.682980401495916e-08,-5.5953153189365145e-08,1.0984647013919189e-07,-3.924259010255229e-09,1.2185973938196777e-07,5.026917778735805e-08,3.715460895832421e-08,4.964136245583801e-08,4.304974599700632e-08,-1.8412123422002603e-08,3.425093625462834e-09,-1.0270272461223385e-07,4.348516683938409e-08,-6.094675583172936e-08,-1.2315061243352405e-08,-3.6283606398856297e-08,-1.1579580930263706e-07,1.2352774566732549e-05,4.1098903348857986e-08,-1.1694502659382071e-07,4.141894109202229e-08,-1.6937137637403303e-08,-4.3081716733844924e-08,4.124406913934402e-08,-4.6849403682343614e-08,6.810510792519132e-08,4.510880995048733e-08,-2.95354449834629e-08,-8.319280406551617e-08,3.253440195326764e-08,-1.517152391117821e-08,-1.0423646064035308e-08,-1.8435086245502243e-08,3.684801191212554e-08,-9.558426379972287e-08,1.531021140989365e-08,8.533931068779803e-09,1.49609249981242e-09,-4.8305561683631145e-08,-2.7192693972258704e-08,-7.399092303674414e-09,3.698909585883434e-09,-2.7822443448200494e-08,1.2046245296194772e-07,2.0782399358216356e-08,2.002324129395852e-08,-4.417461390053761e-08,-1.4216944588196105e-07,3.789151836413716e-08,-7.285145010445018e-09,-4.478326154607693e-08,-3.548874720400067e-08,1.3253945484247659e-08,4.529889880569821e-08,5.023459669680965e-08,-1.1126768615220295e-07,1.3557806444811608e-07,8.590530670851171e-09,1.0429967755907838e-08,-2.96357787937054e-08,-7.946191628147197e-08,-6.551497270211357e-10,-4.1787800909772736e-08,-3.3960280886680605e-08,8.641784919109683e-08,2.5788707218730183e-09,-1.4390572442534693e-08,-3.277061450024954e-08,-5.9259726935612623e-08,-3.39780537250317e-08,-2.6189879852945683e-08,5.164207110988195e-09,-1.3086322938262708e-07,-1.5497729276151181e-07,-6.561698664179152e-08,-6.28414434755595e-08,-6.923279273150247e-08
1 10,-3.478821277836305e-08,-4.217168846537565e-08,-4.4208957088090155e-09,-3.619354915496544e-09,1.1366763751586392e-08,-2.470414919256154e-08,2.768709516095142e-10,-3.6227415421246095e-08,4.933625293840451e-08,3.9799104276031273e-08,3.366052485559372e-08,5.599170961463015e-08,4.149543803903903e-08,-8.993119983421623e-08,2.1017508533458884e-08,-2.4290460176569592e-08,-2.785708541603859e-08,5.096667345397133e-08,-1.738396003618263e-08,4.1098903348857986e-08,1.2350941763930161e-05,1.4489703690413777e-08,-6.815694214148307e-08,-1.948557459307079e-09,1.3727515999661448e-07,9.776849968061955e-09,-2.602546486942553e-08,-4.611877093275079e-08,-5.38608484720001e-09,-8.680998745716781e-08,-2.5329653408918345e-08,1.0331432774078948e-08,-9.9982553800558e-09,7.39249632716539e-08,2.9360148938063446e-08,1.3781291141197577e-07,7.989017564817361e-08,2.729565103220105e-08,3.95069786347134e-10,7.226884250340232e-09,4.221181088591213e-08,-2.216560653582595e-08,-7.761660441339227e-10,-2.855748654379966e-10,-7.708600031379589e-09,-3.803192613558023e-09,1.5947823525393144e-08,2.5878108380446244e-08,-3.5619041818033444e-08,-3.026850649541508e-08,-3.1372131214915397e-08,6.428951234130784e-08,-6.426198769595541e-08,1.1396835244149395e-08,-3.448953921268165e-08,-2.4958651599236364e-08,-1.8667535106276095e-08,7.849777822398896e-08,-4.7613890375426294e-08,2.1608770854350443e-09,1.6249145807616923e-08,-5.064235460987448e-08,-9.44249044650541e-08,8.470357948768654e-08,-3.152630129911126e-08,-4.198882426964189e-08,1.2573680386931376e-07,5.7329311737990267e-08,5.954967938664648e-08,2.055146707021902e-09,1.4639218028771265e-09,-1.3521284230120477e-07,-1.5088925401464826e-07,-5.451062480232439e-08,-3.870650348561821e-08,-3.058425424550851e-08,-1.4507208318288468e-07,1.3793163004626285e-07,5.1998147597527565e-08
1 11,-5.6340004721440747e-08,-2.0985623461278622e-07,-1.8047277893268024e-08,2.1345312607559025e-08,1.3266610719611424e-08,-5.801041854050342e-08,4.580198949347764e-09,-6.327355109331966e-08,4.351228851565284e-08,3.4584408194793515e-08,4.122281154767248e-08,3.902234435065574e-08,1.5698244460116345e-08,2.4399713449691795e-08,5.3883702643473234e-08,2.8860696791812537e-07,1.439555377064594e-09,1.5920940769791092e-07,1.8237144143594017e-08,-1.1694502659382071e-07,1.4489703690413777e-08,1.2363062747701732e-05,1.3414485605451948e-07,7.38993959963647e-09,9.153525403262125e-08,5.259219801858228e-08,9.085995281399716e-08,4.903057685838319e-08,-1.1139543232317804e-07,2.9763119369245992e-08,1.2900970722955468e-08,-2.2310947105474396e-08,-4.55336627631923e-08,-2.737276493611563e-08,-6.212767767488809e-08,-1.007660613201627e-08,2.404309572777639e-08,6.288256193975111e-08,-4.7658349844424004e-08,4.1585283311699395e-08,9.513685430854905e-10,-1.0674311978760175e-07,7.568125359150148e-09,4.416498418496212e-08,2.8991205745733495e-08,-1.5828120919018452e-08,-4.740272671745602e-08,-3.6517357111438566e-08,2.4041866939034607e-08,3.0495029278517543e-09,-1.5986373544586246e-08,-1.0526372077676619e-07,1.98362370521496e-08,4.643885536361124e-08,-2.5698591527055074e-08,-3.337927383191805e-08,2.7331704453708845e-08,6.288030313578945e-08,-1.1047554195986707e-07,-2.8970340759478533e-08,-4.693552961618397e-08,1.449966879778889e-08,1.0062161926226528e-07,-2.2803177467562166e-08,8.623246809639691e-08,1.259413020751658e-07,-4.213706054494424e-08,1.271075519907524e-07,-9.193624263314977e-09,3.317879232278118e-09,-2.9505169342094663e-09,-6.418656131607438e-08,-6.728953000842737e-08,-3.9951095728182305e-08,-1.4702196269484857e-07,1.3999736742081316e-07,-3.434251529461679e-08,-2.5017686445199956e-08,-9.22516413279011e-09
1 12,-3.437800813171678e-08,-1.0960148455613088e-07,1.9217299563739842e-08,-3.930335579271164e-08,4.61657055978303e-08,5.353509566542389e-08,6.215582687520601e-08,-3.411766865349846e-08,-1.9009279444453717e-08,5.521811857668726e-08,3.76861597576166e-08,4.04127394156298e-08,-4.491690279652973e-08,-7.859300562209744e-08,-6.143447865742151e-09,-2.3084133222508004e-08,-7.168747070014245e-08,-2.508441369070684e-08,-5.676834694094545e-08,4.141894109202229e-08,-6.815694214148307e-08,1.3414485605451948e-07,1.2351037063406749e-05,7.755676462070785e-08,4.16743412340232e-08,-3.182172212680766e-09,-2.6390432126637906e-08,-5.8964069703179856e-08,4.246654232395178e-08,-1.712037454348545e-08,-9.716472126335261e-09,-4.529411957534683e-08,-2.7096146080167162e-08,7.932733995970954e-09,-8.319489551872142e-08,-2.644669982418818e-09,2.6796671224313663e-08,9.221569290779825e-08,-2.531048742669322e-08,-2.4149004818889495e-08,-1.0501311870295348e-07,5.887123183871736e-09,2.4347867035682627e-08,-1.3850775985068315e-08,2.5755256496673293e-08,6.325753764501654e-08,-1.4522422905566578e-07,-3.258209693333733e-08,6.2591929256178624e-09,2.4699012931786166e-08,1.9539261093744906e-08,-6.682564761213833e-09,-8.41881181273789e-09,5.433527662580294e-08,-1.927357205118358e-08,2.4845992833513908e-08,-3.534624542949094e-08,-4.1129077760362947e-08,1.9389528923997516e-08,-7.596977897561977e-08,-9.160461468876204e-08,1.003082426971672e-07,1.3968503187686447e-08,-4.4781453298715286e-08,5.046480453579672e-09,5.7704157095433064e-08,1.283148323368048e-07,-3.9149911660566067e-08,-4.445088688820703e-09,-1.3312218392815088e-07,-6.67231718448243e-08,-6.292504025872501e-10,-7.101156369742339e-08,-1.4873624646945248e-07,-3.740838455618887e-08,4.8406516666721354e-08,-5.5572436019175565e-08,-7.517249528645454e-09,-2.7120827350643976e-08
1 13,-2.8796116505867e-08,-2.127819208367715e-08,-6.393140446549354e-08,-8.736255048528899e-08,1.0734091964145685e-07,8.457949935302621e-08,1.4680341248753054e-08,-9.215886397149358e-08,1.002948980177979e-09,4.5074209141224084e-08,1.4216019886906035e-08,-4.68748664176658e-08,3.703950494735534e-08,4.697703785268687e-08,-2.1490072716109807e-08,3.240893610655578e-08,1.0769969337483646e-08,-4.5853070836437574e-08,-4.959396795632672e-09,-1.6937137637403303e-08,-1.948557459307079e-09,7.38993959963647e-09,7.755676462070785e-08,1.2347583234521873e-05,-1.975472673001458e-08,-6.587870649798757e-08,7.05981044466908e-08,6.557472063783849e-08,-8.149923954647726e-08,-9.466084365799196e-09,7.341086834382751e-08,-2.898932043294235e-08,6.6925153491997194e-09,-2.636210231962805e-08,3.573330533853283e-08,2.8568132100553482e-08,6.51031116533979e-08,-2.1340285377258856e-08,-9.456656746447926e-09,8.525749599347749e-11,7.3809916077696064e-09,2.6903127488432857e-08,8.704117014782315e-09,7.420114635698528e-08,2.37568633145019e-08,7.92230164031334e-08,3.7631225489938756e-08,-2.928758240110762e-08,-1.87415342834801e-08,1.3639036777741087e-08,2.3267200932960628e-08,-1.9365677626481644e-08,-1.9107503568292396e-08,-1.1353513361714984e-07,7.8530015494703e-08,6.175609628168016e-08,-3.928073359418271e-08,-3.2768697577705554e-08,-9.923546945055548e-09,-3.3904883703221524e-09,8.633288146418442e-08,-2.5596717485140228e-08,-4.6973941700816597e-08,1.442516588770264e-08,-1.1043432075409683e-08,6.131297901414171e-08,-8.790383749083324e-09,-4.555314151492189e-09,-4.101923745118753e-08,-1.5520326010737107e-07,-6.554920870900517e-08,-7.28455588845503e-08,9.941257488069492e-10,1.4096799762822558e-07,5.063317114754621e-08,-3.0735900301642686e-08,-9.245729686875139e-09,-5.430693378926719e-08,-3.4283587434615036e-08
